"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"24922","20913","40","0","999",
"24923","20914","0","0","0",
"24924","20914","40","0","999",
"24925","20915","24","0","999",
"24926","20916","25","0","999",
"24927","20917","16","0","999",
"24928","20918","17","0","999",
"24929","20918","0","0","0","why am i 999 years old what in the heck"
"24930","20919","18","0","999",
"24931","20922","23","0","999",
"24932","20922","0","0","0",
"24933","20923","17","0","999",
"24934","20926","0","0","0","I am 15, not 999"
"24935","20927","12","0","999",
"24936","20927","0","0","0","It is impossible for me to be 999 years old, thats kinda stupid."
"24937","20928","26","0","999",
"24938","20929","26","0","999",
"24939","20930","26","0","999",
"24940","20930","0","0","0","999 yrs old?? is that a glitch or did i somehow bomb that test??"
"24941","20931","18","0","999",
"24942","20932","0","0","0","No I'm not 999 years old.."
"24943","20932","15","0","999",
"24944","20933","44","0","999",
"24945","20934","21","0","999",
"24946","20935","28","0","999",
"24947","20936","26","0","999",
"24948","20936","0","0","0",
"24949","20937","20","0","999",
"24950","20938","0","0","0","Either this test is broken or an elaborate trick. First I was confused, then I was like, ooh maybe this is one of those tests to see how people react. That's at least more exciting than a broken test."
"24951","20939","41","0","999",
"24952","20940","15","0","999",
"24953","20943","30","0","999",
"24954","20944","26","0","999",
"24955","20946","0","0","0",
"24956","20946","59","0","999",
"24957","20947","30","0","999",
"24958","20949","28","0","999",
"24959","20949","0","0","0","It say's I'm 999 years old. What?"
"24960","20950","19","0","999",
"24961","20951","18","0","999",
"24962","20952","47","0","999",
"24963","20953","20","0","999",
"24964","20954","20","0","999",
"24965","20956","25","0","999",
"24966","20959","15","0","999",
"24967","20960","59","0","999",
"24968","20960","0","0","0",
"24969","20961","18","0","999",
"24970","20962","19","0","999",
"24971","20963","20","0","999",
"24972","20963","0","0","0",
"24973","20965","0","0","0","Why am I 999 years old? I got all of them right because I could see all of them?? My real age is 13.
"
"24974","20965","13","0","999",
"24975","20966","11","0","999",
"24976","20966","0","0","0","You guest I was 999 tears old and I'm a kid what"
"24977","20967","56","0","999",
"24978","20967","0","0","0","You are teasing me, aren't you! Was I hallucinating the gaps in the circles, then???"
"24979","20968","37","0","999",
"24980","20969","15","0","999",
"24981","20971","27","0","999",
"24982","20972","109","0","999",
"24983","20974","31","0","999",
"24984","20974","0","0","0","trying to get into people's minds, are we? ;) "
"24985","20973","0","0","0","Your way off I'm 14 not 999 that's not even a reasonable age to be alive tbh this is bogus "
"24986","20976","40","0","999",
"24987","20977","29","0","999",
"24988","20977","0","0","0","I had zero problems with this test, it was super easy, and yet it says I'm 999 years old. Was this a trick?"
"24989","20970","58","0","999",
"24990","20979","19","0","999",
"24991","20981","23","0","999",
"24992","20983","18","0","999",
"24993","20983","0","0","0","HMM, 999 years old? Even if you got all the questions right, you get 999 years old? "
"24994","20982","24","0","999",
"24995","20984","19","0","999",
"24996","20985","24","0","999",
"24997","20986","34","0","999",
"24998","20987","54","0","999",
"24999","20987","0","0","0","well that was stupid. I got em all right, and although I have some vision acuity problems I can see the colors and minor differences easily.  OH and I'm 54, not the 999 years old it said I was! "
"25000","20989","15","0","999",
"25001","20992","13","0","999",
"25002","20991","16","0","999",
"25003","20993","22","0","999",
"25004","20994","42","0","999",
"25005","20995","15","0","999",
"25006","20995","0","0","0",
"25007","20996","40","0","999",
"25008","20996","0","0","0",
"25009","20997","0","0","0","999?"
"25010","20998","17","0","999",
"25011","21000","14","0","999",
"25012","21001","50","0","999",
"25013","21001","0","0","0",
"25014","21003","22","0","999",
"25015","21003","0","0","0",
"25016","21004","11","0","999",
"25017","21004","0","0","0","i want brownies"
"25018","21006","20","0","999",
"25019","21006","0","0","0","How come this test result state that I'm 999 years old?!"
"25020","21007","0","0","0",
"25021","21011","27","0","999",
"25022","21012","20","0","999",
"25023","21014","41","0","999",
"25024","21014","0","0","0","""*Don't worry if we are really off!"" - it guessed 999 yrs old!?!  I think your alogorithm needs a LOT more training..."
"25025","21015","29","0","999",
"25026","21016","17","0","999",
"25027","21017","0","0","0","You said i was 999 years old:
1) I'm repulsed
2) after my answer it said give your real age *sighs* how many times... Personal information.
3) I'm still a very responsible kid, not even a teenager yet and id be dead if I were '999'
"
"25028","21019","9","0","999",
"25029","21020","52","0","999",
"25030","21020","0","0","0","rubbish test - 999 years old? "
"25031","21022","25","0","999",
"25032","21022","0","0","0","Uh,I am 100% certain I got them all correct, but it estimated my age at 999 years, which doesn't make much sense if age and vision quality are inversely correlated.
"
"25033","21023","36","0","999",
"25034","21023","0","0","0","I'm quite certain that I got it right. Why am I 999 years old? Error in the sytem??"
"25035","21027","23","0","999",
"25036","21028","39","0","999",
"25037","21029","13","0","999",
"25038","21030","56","0","999",
"25039","21031","14","0","999",
"25040","21032","16","0","999",
"25041","21033","25","0","999",
"25042","21036","48","0","999",
"25043","21037","12","0","999",
"25044","21039","36","0","999",
"25045","21039","0","0","0",
"25046","21041","52","0","999",
"25047","21041","0","0","0","999???"
"25048","21042","10","0","999",
"25049","21042","0","0","0",
"25050","21044","13","0","999",
"25051","21044","0","0","0","Your guess of my age was WAAY off... 999 years? That's just unrealistic. Cool experiment though! "
"25052","21045","17","0","999",
"25053","21046","14","0","999",
"25054","21047","12","0","999",
"25055","21048","0","0","0",
"25056","21049","13","0","999",
"25057","21052","57","0","999",
"25058","21052","0","0","0","999 really"
"25059","21054","11","0","999",
"25060","21054","0","0","0","YOU WERE WAYYYYY OFF I AM NOT 99 YRS OLD I AM ONLY 11
"
"25061","21056","48","0","999",
"25062","21057","17","0","999",
"25063","21057","0","0","0",
"25064","21060","15","0","999",
"25065","21060","0","0","0",
"25066","21062","29","0","999",
"25067","21062","0","0","0","999??"
"25068","21061","16","0","999",
"25069","21063","18","0","999",
"25070","21065","33","0","999",
"25071","21066","1","0","999",
"25072","21067","0","0","0",
"25073","21067","14","0","999",
"25074","21071","23","0","999",
"25075","21072","14","0","999",
"25076","21073","23","0","999",
"25077","21074","16","0","999",
"25078","21074","0","0","0","Why was my age guessed as 999. Like wtf"
"25079","21075","24","0","999",
"25080","21076","17","0","999",
"25081","21077","26","0","999",
"25082","21081","13","0","999",
"25083","21081","0","0","0",
"25084","21082","46","0","999",
"25085","21083","64","0","999",
"25086","21084","12","0","999",
"25087","21084","0","0","0","I suggest that you do not allow this test to guess an age over 100. My result was 999...which is not even possible."
"25088","21087","19","0","999",
"25089","21088","29","0","999",
"25090","21089","22","0","999",
"25091","21090","17","0","999",
"25092","21092","10","0","999",
"25093","21094","11","0","999",
"25094","21094","0","0","0","this test is f""d up! 999 yrs. old?"
"25095","21095","14","0","999",
"25096","21096","15","0","999",
"25097","21098","50","0","999",
"25098","21099","15","0","999",
"25099","21101","37","0","999",
"25100","21103","34","0","999",
"25101","21106","0","0","0",
"25102","21106","13","0","999",
"25103","21108","16","0","999",
"25104","21109","22","0","999",
"25105","21110","0","0","0",
"25106","21110","23","0","999",
"25107","21112","18","0","999",
"25108","21115","35","0","999",
"25109","21115","0","0","0","999 years old, really? let me know when your algorithm has enough training ^^"
"25110","21116","18","0","999",
"25111","21117","55","0","999",
"25112","21118","19","0","999",
"25113","21120","16","0","999",
"25114","21122","21","0","999",
"25115","21123","17","0","999",
"25116","21124","19","0","999",
"25117","21125","20","0","999",
"25118","21126","18","0","999",
"25119","21129","75","0","999",
"25120","21131","11","0","999",
"25121","21131","0","0","0","Why 999?"
"25122","21132","31","0","999",
"25123","21132","0","0","0",
"25124","21134","30","0","999",
"25125","21135","20","0","999",
"25126","21135","0","0","0","For some reason it guessed I was 999 years old, but I know that I got every question right. I'm 20. "
"25127","21137","20","0","999",
"25128","21136","0","0","0","Why did I get 999 years old?"
"25129","21136","16","0","999",
"25130","21138","13","0","999",
"25131","21141","13","0","999",
"25132","21141","0","0","0","it says i am 999 years old... something here is not right."
"25133","21142","0","0","999",
"25134","21143","0","0","0","I have taken the test twice and both times the result was that I was 999 years old; I think there must be something wrong with the program.
Also, I think it was a little too easy. I could clearly make out all of them, but maybe that is because I'm very young.
That being said I think this is very interesting research and thank you!"
"25135","21143","13","0","999",
"25136","21144","31","0","999",
"25137","21145","14","0","999",
"25138","21145","0","0","0",
"25139","21146","16","0","999",
"25140","21147","16","0","999",
"25141","21148","11","0","999",
"25142","21148","0","0","0","This fucking sucked"
"25143","21151","60","0","999",
"25144","21152","14","0","999",
"25145","21153","18","0","999",
"25146","21154","16","0","999",
"25147","21156","16","0","999",
"25148","21158","22","0","999",
"25149","21158","0","0","0",
"25150","21159","23","0","999",
"25151","21159","0","0","0",
"25152","21160","20","0","999",
"25153","21161","19","0","999",
"25154","21164","15","0","999",
"25155","21169","15","0","999",
"25156","21169","0","0","0","You guessed I was 999 years old? ummmb im 15"
"25157","21170","19","0","999",
"25158","21173","31","0","999",
"25159","21172","13","0","999",
"25160","21174","3","0","999",
"25161","21177","22","0","999",
"25162","21177","0","0","0","I'm 21 years old and labinthewild told me im 999?"
"25163","21178","17","0","999",
"25164","21180","58","0","999",
"25165","21182","16","0","999",
"25166","21183","45","0","999",
"25167","21184","32","0","999",
"25168","21187","12","0","999",
"25169","21187","0","0","0","How can i be 999 years old?!"
"25170","21188","0","0","0",
"25171","21189","0","0","0",
"25172","21189","66","0","999",
"25173","21190","19","0","999",
"25174","21191","34","0","999",
"25175","21192","27","0","999",
"25176","21191","0","0","0",
"25177","21193","28","0","999",
"25178","21197","0","0","0",
"25179","21197","57","0","999",
"25180","21199","25","0","999",
"25181","21200","24","0","999",
"25182","21202","19","0","999",
"25183","21203","0","0","0",
"25184","21203","44","0","999",
"25185","21204","21","0","999",
"25186","21205","17","0","999",
"25187","21206","20","0","999",
"25188","21207","42","0","999",
"25189","21207","0","0","0",
"25190","21209","21","0","999",
"25191","21211","25","0","999",
"25192","21213","33","0","999",
"25193","21214","67","0","999",
"25194","21215","37","0","999",
"25195","21217","16","0","999",
"25196","21216","12","0","999",
"25197","21219","12","0","999",
"25198","21223","17","0","999",
"25199","21226","55","0","999",
"25200","21226","0","0","0","I am using f.lux to dimm the bleu colors at night on my screen.
Progam asks me if i am  999 years old,what thats all about?

answers to smjvdberg@gmail.com"
"25201","21227","26","0","999",
"25202","21227","0","0","0","The test guessed that I was 999 years old. I'm guessing this was a mistake."
"25203","21228","16","0","999",
"25204","21234","0","0","0",
"25205","21234","30","0","999",
"25206","21236","14","0","999",
"25207","21237","18","0","999",
"25208","21238","55","0","999",
"25209","21239","0","0","999",
"25210","21240","20","0","999",
"25211","21242","18","0","999",
"25212","21243","21","0","999",
"25213","21243","0","0","0","Am I doing wrong that thing? "
"25214","21244","26","0","999",
"25215","21245","0","0","999",
"25216","21246","0","0","999",
"25217","21247","23","0","999",
"25218","21248","56","0","999",
"25219","21249","27","0","999",
"25220","21250","56","0","999",
"25221","21251","16","0","999",
"25222","21251","0","0","0",
"25223","21253","22","0","999",
"25224","21255","14","0","999",
"25225","21255","0","0","0",
"25226","21256","34","0","999",
"25227","21256","0","0","0","this study makes no sense what so ever I can differentiate between colors just fine! I am guessing there is a glitch in the program.
"
"25228","21258","13","0","999",
"25229","21258","0","0","0","This must be really wrong"
"25230","21259","18","0","999",
"25231","21260","13","0","999",
"25232","21261","13","0","999",
"25233","21262","12","0","999",
"25234","21263","14","0","999",
"25235","21263","0","0","0","Why is 999 years old even an option? I got 999 years old, I don't think that 999 years old should even be a possible result."
"25236","21265","31","0","999",
"25237","21267","23","0","999",
"25238","21267","0","0","0","My result was 999.  I think I did the test wrong because I have good vision and have always scored well on color tests.  My results probably ought to be excluded."
"25239","21269","16","0","999",
"25240","21270","21","0","999",
"25241","21269","0","0","0","999 years old??? Umm no ,16. And my eyes are fine..."
"25242","21271","44","0","999",
"25243","21272","13","0","999",
"25244","21274","12","0","999",
"25245","21274","0","0","0","Lol I'm not 999 im 12, my internet is slow!!"
"25246","21275","24","0","999",
"25247","21278","16","0","999",
"25248","21282","18","0","999",
"25249","21283","16","0","999",
"25250","21286","41","0","999",
"25251","21288","41","0","999",
"25252","21289","22","0","999",
"25253","21290","36","0","999",
"25254","21290","0","0","0","This 999 thing is pretty questionable practice. I feel cheated - not a great feeling having given 5 minutes of your time to somebody."
"25255","21291","15","0","999",
"25256","21293","20","0","999",
"25257","21297","35","0","999",
"25258","21297","0","0","0","999 what? Did not have any problems in seeing where the gap aims to! Strongly think there is a bug in this test."
"25259","21299","33","0","999",
"25260","21299","0","0","0","999 years old?! Eh, is this suppose to be a joke test? i had been expecting an interesting insight that i could share with my friends. Needless to say, i am not actually 999 years old... think you might need some tweaks...

"
"25261","21301","56","0","999",
"25262","21301","0","0","0","perhaps you could get a job?"
"25263","21302","31","0","999",
"25264","21302","0","0","0","You should return how many were answered correctly. I was able to easily distinguish every example, and yet it claims that I am 999... Either this is totally uncalibrated or there is a bug somewhere... "
"25265","21304","26","0","999",
"25266","21305","15","0","999",
"25267","21304","0","0","0","Lol serouisly how come ? I've must answered all the questions wrong and i know that it is impossible..."
"25268","21305","0","0","0","this test is completely stupid and malfunctioned it predicted that i am 999 years old and i am only 15 this is craazy and dysfunctional"
"25269","21303","0","0","0",
"25270","21303","17","0","999",
"25271","21307","16","0","999",
"25272","21310","41","0","999",
"25273","21311","41","0","999",
"25274","21312","15","0","999",
"25275","21313","16","0","999",
"25276","21313","0","0","0",
"25277","21314","23","0","999",
"25278","21318","12","0","999",
"25279","21320","22","0","999",
"25280","21320","0","0","0","guess i did something wrong cause I got 999 years old. LOL would be nice if lived that long if i were a vampire or something."
"25281","21323","46","0","999",
"25282","21332","51","0","999",
"25283","21332","0","0","0","999 years old? That's more than a little off. I could see all the openings, so I'm not sure what could have generated such a bizarre result."
"25284","21333","49","0","999",
"25285","21335","50","0","999",
"25286","21335","0","0","0","It would be nice to know how many I got wrong. With an estimated age of 999 it seems like I got it all wrong!"
"25287","21336","35","0","999",
"25288","21337","29","0","999",
"25289","21337","0","0","0",
"25290","21338","49","0","999",
"25291","21342","20","0","999",
"25292","21340","21","0","999",
"25293","21342","0","0","0","I saw colors on the test and knew where the opening was. But i had to scroll up a bit and down just to select my answer. It also asked if i am 999 yrs old, what does it mean? Am i slow or what?"
"25294","21343","40","0","999",
"25295","21343","0","0","0","I get the feeling I am the first tester to ""train"" your algorithm.  999 cannot possibly be an age you expect anyone taking the test to actually be.  While I'm happy to contribute to your research, the game-ifying incentive for me is made pretty non-existent.  I thought my response time and accuracy were good, but I end up on the super-old end of your scale, which makes me think that telling me how I actually did on the test is not a priority for you, the research team, and that motivating the participant is not at all important to you.  boo hiss!"
"25296","21341","0","0","0",
"25297","21341","90","0","999",
"25298","21344","16","0","999",
"25299","21345","63","0","999",
"25300","21346","43","0","999",
"25301","21345","0","0","0","Well, now I'm really depressed.  Apparently my eyes are 936 years older than my age.  I thought I saw all the gaps correctly!  Guess I failed spectacularly."
"25302","21346","0","0","0",
"25303","21347","65","0","999",
"25304","21347","0","0","0","I wonder to what degree reaction time is part of this test and if that is a valid measure or not."
"25305","21348","61","0","999",
"25306","21348","0","0","0","Funny, you gave me a good laugh"
"25307","21352","41","0","999",
"25308","21353","44","0","999",
"25309","21353","0","0","0",
"25310","21354","37","0","999",
"25311","21356","72","0","999",
"25312","21357","67","0","999",
"25313","21357","0","0","0","Since I didn't feel I had trouble while I was doing the test, I may look at the test again- to be sure I understood the instructions."
"25314","21358","32","0","999",
"25315","21359","50","0","999",
"25316","21359","0","0","0","I still enjoyed the quiz and I am wondering if you put green in the mix would help
"
"25317","21360","15","0","999",
"25318","21364","23","0","999",
"25319","21364","0","0","0","It said I am 999 years old. I think I broke it some how. "
"25320","21365","23","0","999",
"25321","21367","16","0","999",
"25322","21368","15","0","999",
"25323","21369","35","0","999",
"25324","21369","0","0","0",
"25325","21371","52","0","999",
"25326","21371","0","0","0",
"25327","21372","31","0","999",
"25328","21376","27","0","999",
"25329","21375","66","0","999",
"25330","21375","0","0","0","I could see each circle and color yet you have pegged me at 999 years old.  Does that mean I did not see anything correctly?  I know I am probably older than some of your subjects but 999 years?"
"25331","21377","34","0","999",
"25332","21377","0","0","0","The algorithm predicted I was 999? I thought I did a good job on the test; I'm confused."
"25333","21380","73","0","999",
"25334","21379","48","0","999",
"25335","21382","0","0","0",
"25336","21383","27","0","999",
"25337","21388","13","0","999",
"25338","21389","33","0","999",
"25339","21384","27","0","999",
"25340","21390","48","0","999",
"25341","21391","18","0","999",
"25342","21392","30","0","999",
"25343","21393","45","0","999",
"25344","21394","54","0","999",
"25345","21394","0","0","0",
"25346","21396","44","0","999",
"25347","21397","50","0","999",
"25348","21397","0","0","0","999 yrs old???  I could see & difereniate each gap. I didnt have any problem with it. WTF?"
"25349","21398","13","0","999",
"25350","21398","0","0","0",
"25351","21399","27","0","999",
"25352","21400","27","0","999",
"25353","21401","13","0","999",
"25354","21404","17","0","999",
"25355","21406","11","0","999",
"25356","21407","19","0","999",
"25357","21407","0","0","0",
"25358","21408","18","0","999",
"25359","21409","44","0","999",
"25360","21410","21","0","999",
"25361","21410","0","0","0","Well something is a bit off. It thinks I'm 999 when I'm 21. I'm fairly sure I got everything right, but maybe I misunderstood something."
"25362","21411","21","0","999",
"25363","21412","56","0","999",
"25364","21414","47","0","999",
"25365","21414","0","0","0",
"25366","21415","68","0","999",
"25367","21416","64","0","999",
"25368","21417","29","0","999",
"25369","21417","0","0","0",
"25370","21418","27","0","999",
"25371","21419","69","0","999",
"25372","21420","54","0","999",
"25373","21420","0","0","0","rubbish"
"25374","21423","0","0","0","You said i was 999 years old how does that even work?"
"25375","21423","14","0","999",
"25376","21424","18","0","999",
"25377","21425","30","0","999",
"25378","21427","16","0","999",
"25379","21428","15","0","999",
"25380","21429","19","0","999",
"25381","21432","15","0","999",
"25382","21433","25","0","999",
"25383","21433","0","0","0","how come you guessed 999 years old?"
"25384","21434","13","0","999",
"25385","21436","15","0","999",
"25386","21438","18","0","999",
"25387","21439","27","0","999",
"25388","21440","16","0","999",
"25389","21442","25","0","999",
"25390","21443","38","0","999",
"25391","21443","0","0","0","I got the trial correct, so I think I knew what I was doing, and I clicked quickly and carefully through the test, but the test predicted that I am 999 years old, which makes it seem as if I answered all of the questions incorrectly. :( Not sure what went wrong."
"25392","21444","35","0","999",
"25393","21445","45","0","999",
"25394","21446","15","0","999",
"25395","21446","0","0","0",
"25396","21447","24","0","999",
"25397","21448","14","0","999",
"25398","21449","16","0","999",
"25399","21450","14","0","999",
"25400","21451","15","0","999",
"25401","21451","0","0","0","I think your test is flawed. I have no vision problems and am a healthy teenager. No lies, I got that I was 999 years old."
"25402","21452","15","0","999",
"25403","21452","0","0","0","Totally wrong, wow, thought it would be more accurate."
"25404","21453","14","0","999",
"25405","21454","22","0","999",
"25406","21455","41","0","999",
"25407","21457","28","0","999",
"25408","21458","39","0","999",
"25409","21461","29","0","999",
"25410","21464","17","0","999",
"25411","21464","0","0","0","unrealistic and inaccurate...."
"25412","21465","23","0","999",
"25413","21465","0","0","0",
"25414","21466","34","0","999",
"25415","21467","21","0","999",
"25416","21468","23","0","999",
"25417","21470","12","0","999",
"25418","21471","19","0","999",
"25419","21471","0","0","0",
"25420","21472","12","0","999",
"25421","21473","16","0","999",
"25422","21473","0","0","0","This didn't even come close to my age. Who would be 999 years old?"
"25423","21475","0","0","0","yes..this test was bullshit. how can I be 999 years old? also, it was rediculously easy and predictable. was this designed solely to obtain personal information? ...respectfully, annoyed participant......."
"25424","21476","30","0","999",
"25425","21477","35","0","999",
"25426","21477","0","0","0",
"25427","21479","19","0","999",
"25428","21479","0","0","0","Really?? 999? I'd be dead you idiots. Are my eyes THAT bad?"
"25429","21480","18","0","999",
"25430","21482","38","0","999",
"25431","21482","0","0","0","My score was ""Are you 999 years old?"" lol!
Is this a cause to be concerned? =) I know I am colorblind but I did see most of them.

You can email me at giophotography@live.com"
"25432","21484","28","0","999",
"25433","21484","0","0","0","Wtf"
"25434","21485","29","0","999",
"25435","21485","0","0","0",
"25436","21486","67","0","999",
"25437","21486","0","0","0","I think your method of calculating this exercise is way off!"
"25438","21487","19","0","999",
"25439","21489","37","0","999",
"25440","21489","0","0","0","999 years old!
Is this test broken or have I got terrible colour perception?"
"25441","21491","14","0","999",
"25442","21494","36","0","999",
"25443","21494","0","0","0","I suspect this is not working properly. I'm not sure of the SCIENTICFIC term for that, but I'm sure you still understand what I mean..."
"25444","21495","39","0","999",
"25445","21495","0","0","0","Rubbish! I am not 999yrs!"
"25446","21496","39","0","999",
"25447","21497","13","0","999",
"25448","21498","20","0","999",
"25449","21498","0","0","0",
"25450","21500","15","0","999",
"25451","21499","13","0","999",
"25452","21501","18","0","999",
"25453","21502","15","0","999",
"25454","21504","14","0","999",
"25455","21505","11","0","999",
"25456","21506","0","0","0",
"25457","21507","17","0","999",
"25458","21508","40","0","999",
"25459","21508","0","0","0","what a load of rubbish, 999 years old?!
neither fun nor informative"
"25460","21509","22","0","999",
"25461","21509","0","0","0",
"25462","21511","66","0","999",
"25463","21512","25","0","999",
"25464","21514","10","0","999",
"25465","21513","20","0","999",
"25466","21513","0","0","0",
"25467","21515","59","0","999",
"25468","21516","0","0","0","999?"
"25469","21518","55","0","999",
"25470","21519","15","0","999",
"25471","21520","13","0","999",
"25472","21520","0","0","0",
"25473","21522","20","0","999",
"25474","21523","51","0","999",
"25475","21524","25","0","999",
"25476","21527","0","0","0",
"25477","21527","13","0","999",
"25478","21528","28","0","999",
"25479","21528","0","0","0","Predicted 999 - a bug? "
"25480","21529","17","0","999",
"25481","21529","0","0","0","you were off by 982 years 
"
"25482","21531","28","0","999",
"25483","21532","14","0","999",
"25484","21539","30","0","999",
"25485","21539","0","0","0",
"25486","21545","34","0","999",
"25487","21546","9","0","999",
"25488","21546","0","0","0","you said i was 999 when i am only 9 wow
"
"25489","21548","16","0","999",
"25490","21551","54","0","999",
"25491","21552","18","0","999",
"25492","21553","36","0","999",
"25493","21554","14","0","999",
"25494","21556","18","0","999",
"25495","21559","19","0","999",
"25496","21560","18","0","999",
"25497","21561","16","0","999",
"25498","21562","0","0","999",
"25499","21563","0","0","0",
"25500","21563","46","0","999",
"25501","21564","24","0","999",
"25502","21568","28","0","999",
"25503","21569","15","0","999",
"25504","21570","18","0","999",
"25505","21571","53","0","999",
"25506","21573","32","0","999",
"25507","21574","27","0","999",
"25508","21574","0","0","0","WHAT
999 years old huh
something went wrong"
"25509","21575","0","0","0","again wrong result
"
"25510","21576","13","0","999",
"25511","21578","12","0","999",
"25512","21578","0","0","0","999? Really?"
"25513","21579","22","0","999",
"25514","21580","18","0","999",
"25515","21583","34","0","999",
"25516","21584","0","0","0",
"25517","21586","31","0","999",
"25518","21590","0","0","0",
"25519","21591","26","0","999",
"25520","21591","0","0","0",
"25521","21593","12","0","999",
"25522","21595","32","0","999",
"25523","21596","33","0","999",
"25524","21600","0","0","0",
"25525","21600","12","0","999",
"25526","21601","24","0","999",
"25527","21606","39","0","999",
"25528","21606","0","0","0","Part of my professional work concerns Color Correction. I typically get very high results on hue tests (placing minutely different colorsamples in the right order). That and testing my age at 999 years old in your test leads me to believe that your test could still do with some tweaking, I'm afraid. But don't let that discourage you, after all: I'm still going strong at the advanced age of 999 years old."
"25529","21607","27","0","999",
"25530","21607","0","0","0","I don't get this test, I got everything right so why did I get this response?"
"25531","21608","17","0","999",
"25532","21611","12","0","999",
"25533","21611","0","0","0","WTF IT^ SAID ARE YOU 999 YEARS OLD"
"25534","21613","21","0","999",
"25535","21613","0","0","0","Good to know I have the colour differentiation ability of a 999 year old."
"25536","21617","30","0","999",
"25537","21623","0","0","0",
"25538","21623","18","0","999",
"25539","21625","12","0","999",
"25540","21625","0","0","0","That was dumb. No one has ever been 999"
"25541","21627","44","0","999",
"25542","21627","0","0","0","lol, am I 999 years old? I had no trouble with the test, but even if I had, 999 years is a tad far-fetched. Does your site not work on Chrome?"
"25543","21628","44","0","999",
"25544","21628","0","0","0","Ok, your test is really broken. Of course I'm not 999 years old. It doesn't give a valid estimate on firefox or chrome."
"25545","21631","59","0","999",
"25546","21631","0","0","0",
"25547","21633","15","0","999",
"25548","21635","14","0","999",
"25549","21636","21","0","999",
"25550","21637","13","0","999",
"25551","21638","13","0","999",
"25552","21640","26","0","999",
"25553","21642","31","0","999",
"25554","21643","11","0","999",
"25555","21645","19","0","999",
"25556","21645","0","0","0",
"25557","21646","48","0","999",
"25558","21646","0","0","0","Way out on age?"
"25559","21648","28","0","999",
"25560","21649","22","0","999",
"25561","21650","30","0","999",
"25562","21652","11","0","999",
"25563","21652","0","0","0",
"25564","21653","0","0","0",
"25565","21653","8","0","999",
"25566","21654","25","0","999",
"25567","21654","0","0","0","What? How can you say I'm super old, I nailed all the test! That was weird."
"25568","21655","51","0","999",
"25569","21657","12","0","999",
"25570","21657","0","0","0","Is this a joke? 999 years old?
"
"25571","21659","0","0","0",
"25572","21659","14","0","999",
"25573","21661","36","0","999",
"25574","21661","0","0","0","Was this some kind of click bait joke? You asked if I as 999... I don't think you ever thought you could guess age. You just wanted us to take your test. I am going to tell everyone I know what a fraud this was. "
"25575","21662","22","0","999",
"25576","21663","20","0","999",
"25577","21664","19","0","999",
"25578","21665","20","0","999",
"25579","21666","52","0","999",
"25580","21667","21","0","999",
"25581","21669","17","0","999",
"25582","21672","14","0","999",
"25583","21674","15","0","999",
"25584","21675","31","0","999",
"25585","21675","0","0","0",
"25586","21676","13","0","999",
"25587","21676","0","0","0",
"25588","21677","0","0","0","im not 999 years old you are terrible at science"
"25589","21678","34","0","999",
"25590","21678","0","0","0",
"25591","21681","19","0","999",
"25592","21681","0","0","0","Why the fuck is this a thing?"
"25593","21682","24","0","999",
"25594","21682","0","0","0","I'm 24 with perfect vision and no color blindness, but according to this test I'm 999! Maybe I misunderstood the directions (I chose the circle that was at the opening) because this couldn't be more off. I'll try it again and try to guess the brightness of my monitor."
"25595","21683","24","0","999",
"25596","21683","0","0","0","This test is REAL off. I did it twice and both times got 999. I'm 24 with perfect vision and no color blindness. Don't know what kind of logarithms you're using but they are really off. Maybe you're doing this for some other reason... "
"25597","21684","0","0","0",
"25598","21686","16","0","999",
"25599","21687","23","0","999",
"25600","21687","0","0","0",
"25601","21688","37","0","999",
"25602","21690","11","0","999",
"25603","21694","11","0","999",
"25604","21697","25","0","999",
"25605","21698","12","0","999",
"25606","21699","41","0","999",
"25607","21701","0","0","0",
"25608","21701","51","0","999",
"25609","21702","17","0","999",
"25610","21703","14","0","999",
"25611","21703","0","0","0","It guessed that I was 999 even though im 14 plus I'm pretty sure I got every single one right.
"
"25612","21704","11","0","999",
"25613","21705","12","0","999",
"25614","21705","0","0","0",
"25615","21707","11","0","999",
"25616","21707","0","0","0","WTF I am 11 and my result was 999 no joke, should I be worried?????"
"25617","21708","14","0","999",
"25618","21709","33","0","999",
"25619","21709","0","0","0",
"25620","21710","11","0","999",
"25621","21710","0","0","0","Um 999? That's not possible so please check if this is a bug"
"25622","21712","35","0","999",
"25623","21715","17","0","999",
"25624","21715","0","0","0",
"25625","21717","11","0","999",
"25626","21718","10","0","999",
"25627","21720","14","0","999",
"25628","21720","0","0","0","I'm definitely not 999, I'm 14!"
"25629","21719","9","0","999",
"25630","21721","21","0","999",
"25631","21721","0","0","0","999?!"
"25632","21724","67","0","999",
"25633","21724","0","0","0",
"25634","21725","13","0","999",
"25635","21728","13","0","999",
"25636","21731","15","0","999",
"25637","21731","0","0","0",
"25638","21732","16","0","999",
"25639","21733","18","0","999",
"25640","21734","13","0","999",
"25641","21735","24","0","999",
"25642","21737","6","0","999",
"25643","21743","19","0","999",
"25644","21745","13","0","999",
"25645","21746","12","0","999",
"25646","21747","11","0","999",
"25647","21749","15","0","999",
"25648","21752","16","0","999",
"25649","21753","13","0","999",
"25650","21754","0","0","0",
"25651","21755","15","0","999",
"25652","21756","14","0","999",
"25653","21757","1","0","999",
